Ano de eleição;Cor/raça;Faixa etária;Gênero;Grau de instrução;Município;Cargo;UF;Região;Turno;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Data de carga
2018;Branca;55 a 59 anos;Masculino;Superior completo;AMAZONAS;Deputado Federal;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;AMAZONAS;Senador;AM;NORTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;BAHIA;Deputado Estadual;BA;NORDESTE;1;13,0;2,0;0,0;3,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;BAHIA;Deputado Federal;BA;NORDESTE;1;14,0;3,0;0,0;6,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;BRASIL;Presidente;BR;BR;1;2,0;0,0;1,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;BRASIL;Presidente;BR;BR;2;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;BRASIL;Vice-presidente;BR;BR;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;CEARÁ;2º Suplente;CE;NORDESTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;11,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;CEARÁ;Deputado Federal;CE;NORDESTE;1;9,0;2,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;CEARÁ;Senador;CE;NORDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;2º Suplente;DF;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;25,0;0,0;0,0;8,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Federal;DF;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Governador;DF;CENTRO-OESTE;1;2,0;0,0;1,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Governador;DF;CENTRO-OESTE;2;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Vice-governador;DF;CENTRO-OESTE;1;1,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Vice-governador;DF;CENTRO-OESTE;2;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;11,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Deputado Federal;ES;SUDESTE;1;4,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Governador;ES;SUDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Senador;ES;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Vice-governador;ES;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;GOIÁS;2º Suplente;GO;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;25,0;4,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;GOIÁS;Deputado Federal;GO;CENTRO-OESTE;1;11,0;4,0;0,0;4,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;GOIÁS;Senador;GO;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;GOIÁS;Vice-governador;GO;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;8,0;2,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MARANHÃO;Deputado Federal;MA;NORDESTE;1;4,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO;1º Suplente;MT;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO;2º Suplente;MT;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;11,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO;Deputado Federal;MT;CENTRO-OESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO;Senador;MT;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;2º Suplente;MS;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;9,0;1,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Federal;MS;CENTRO-OESTE;1;6,0;0,0;0,0;5,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Governador;MS;CENTRO-OESTE;1;3,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Senador;MS;CENTRO-OESTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;2º Suplente;MG;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;40,0;5,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;32,0;5,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Governador;MG;SUDESTE;1;1,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Governador;MG;SUDESTE;2;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Senador;MG;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Vice-governador;MG;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;1º Suplente;PR;SUL;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;2º Suplente;PR;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;Deputado Estadual;PR;SUL;1;31,0;6,0;0,0;4,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;Deputado Federal;PR;SUL;1;25,0;6,0;0,0;10,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;Governador;PR;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;Senador;PR;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARANÁ;Vice-governador;PR;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARAÍBA;2º Suplente;PB;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;10,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARAÍBA;Deputado Federal;PB;NORDESTE;1;7,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARAÍBA;Senador;PB;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARÁ;Deputado Estadual;PA;NORTE;1;9,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARÁ;Deputado Federal;PA;NORTE;1;2,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARÁ;Senador;PA;NORTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARÁ;Vice-governador;PA;NORTE;1;1,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PARÁ;Vice-governador;PA;NORTE;2;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PERNAMBUCO;1º Suplente;PE;NORDESTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;12,0;2,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;55 a 59 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;14,0;4,0;0,0;3,0;2023-05-14 11:01:32
