Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Faixa etária;Gênero;Grau de instrução;Região;Situação de candidatura;Situação de totalização;Turno;UF;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Quantidade de candidatos suplentes;Quantidade de candidatos não informados;Data de carga
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior completo;NORDESTE;Apto;Não eleito;1;BA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior completo;NORDESTE;Apto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior completo;NORDESTE;Apto;Suplente;1;MA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior completo;NORDESTE;Apto;Suplente;1;PE;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;MG;3,0;0,0;0,0;0,0;3,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;SP;4,0;0,0;0,0;0,0;4,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Feminino;Superior incompleto;SUL;Apto;Suplente;1;SC;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Fundamental completo;SUDESTE;Apto;Suplente;1;SP;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;BA;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;PB;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;BA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;PE;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;PA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Não eleito;1;SP;3,0;0,0;0,0;3,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;SP;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio incompleto;NORDESTE;Apto;Não eleito;1;BA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Ensino Médio incompleto;SUL;Apto;Suplente;1;PR;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Lê e escreve;NORDESTE;Apto;Suplente;1;PE;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;AL;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Apto;Não eleito;1;SE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Apto;Suplente;1;SE;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;PA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;SUDESTE;Apto;Não eleito;1;RJ;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;SUDESTE;Apto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;65 a 69 anos;Masculino;Superior completo;SUDESTE;Apto;Suplente;1;SP;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Ensino Fundamental completo;SUDESTE;Apto;Suplente;1;SP;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Ensino Médio incompleto;NORDESTE;Apto;Suplente;1;BA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Superior completo;NORDESTE;Apto;Suplente;1;AL;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Superior completo;NORDESTE;Apto;Suplente;1;PB;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Superior completo;NORTE;Apto;Suplente;1;RO;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;RJ;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Feminino;Superior completo;SUL;Apto;Suplente;1;RS;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Ensino Fundamental completo;NORDESTE;Apto;Não eleito;1;PI;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Apto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Suplente;1;BA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;RJ;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Ensino Médio completo;SUL;Apto;Suplente;1;PR;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Lê e escreve;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Não eleito;1;DF;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;NORDESTE;Apto;Eleito por QP;1;PB;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;PA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;SUDESTE;Apto;Eleito por média;1;MG;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;SUDESTE;Apto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;SUDESTE;Apto;Suplente;1;ES;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;SUDESTE;Apto;Suplente;1;RJ;2,0;0,0;0,0;0,0;2,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;70 a 74 anos;Masculino;Superior completo;SUL;Apto;Não eleito;1;RS;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;75 a 79 anos;Feminino;Superior completo;SUDESTE;Apto;Suplente;1;RJ;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;75 a 79 anos;Masculino;Ensino Fundamental completo;SUL;Apto;Não eleito;1;PR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;75 a 79 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;BA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;75 a 79 anos;Masculino;Ensino Médio completo;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;75 a 79 anos;Masculino;Lê e escreve;SUL;Apto;Suplente;1;RS;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;75 a 79 anos;Masculino;Superior incompleto;NORDESTE;Apto;Não eleito;1;SE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;80 a 84 anos;Feminino;Ensino Fundamental completo;SUDESTE;Apto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;80 a 84 anos;Feminino;Superior completo;NORDESTE;Apto;Suplente;1;BA;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;80 a 84 anos;Feminino;Superior completo;SUDESTE;Apto;Eleito por QP;1;RJ;1,0;1,0;0,0;0,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Deferido;90 a 94 anos;Masculino;Lê e escreve;SUDESTE;Apto;Suplente;1;MG;1,0;0,0;0,0;0,0;1,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;21 a 24 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;21 a 24 anos;Feminino;Superior completo;CENTRO-OESTE;Inapto;Não eleito;1;GO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;21 a 24 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Inapto;Não eleito;1;GO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;25 a 29 anos;Feminino;Superior incompleto;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;25 a 29 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;25 a 29 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PI;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;PA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Feminino;Superior completo;NORDESTE;Inapto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Feminino;Superior completo;NORDESTE;Inapto;Não eleito;1;SE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Feminino;Superior incompleto;NORDESTE;Inapto;#NULO#;1;PB;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;30 a 34 anos;Masculino;Superior incompleto;NORDESTE;Inapto;#NULO#;1;AL;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Feminino;Ensino Médio incompleto;NORDESTE;Inapto;Não eleito;1;PB;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Feminino;Superior completo;SUDESTE;Inapto;#NULO#;1;RJ;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Feminino;Superior completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Feminino;Superior completo;SUL;Inapto;#NULO#;1;RS;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Masculino;Ensino Fundamental completo;NORDESTE;Inapto;Não eleito;1;SE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Masculino;Ensino Médio incompleto;NORDESTE;Inapto;Não eleito;1;PB;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Masculino;Ensino Médio incompleto;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;BA;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;35 a 39 anos;Masculino;Superior completo;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;MA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;AP;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;RJ;2,0;0,0;0,0;2,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Ensino Médio incompleto;CENTRO-OESTE;Inapto;Não eleito;1;DF;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Ensino Médio incompleto;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Superior completo;CENTRO-OESTE;Inapto;Não eleito;1;GO;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;MA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Superior completo;NORTE;Inapto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;40 a 44 anos;Masculino;Superior incompleto;NORDESTE;Inapto;Não eleito;1;RN;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Feminino;Ensino Fundamental completo;NORDESTE;Inapto;#NULO#;1;CE;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Feminino;Superior completo;NORTE;Inapto;Não eleito;1;PA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Feminino;Superior completo;SUDESTE;Inapto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Feminino;Superior incompleto;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Ensino Fundamental completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Ensino Fundamental incompleto;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;BA;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Ensino Médio incompleto;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;PA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;45 a 49 anos;Masculino;Superior incompleto;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Feminino;Ensino Fundamental completo;NORDESTE;Inapto;#NULO#;1;PB;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Feminino;Ensino Fundamental completo;NORTE;Inapto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Feminino;Ensino Fundamental incompleto;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;RN;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Feminino;Ensino Médio completo;SUDESTE;Inapto;#NULO#;1;MG;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Fundamental completo;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Fundamental completo;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Inapto;#NULO#;1;MG;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;AL;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;PE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;PE;2,0;0,0;0,0;0,0;0,0;2,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Superior completo;SUDESTE;Inapto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Superior incompleto;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;50 a 54 anos;Masculino;Superior incompleto;SUL;Inapto;Não eleito;1;PR;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;55 a 59 anos;Feminino;Lê e escreve;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;55 a 59 anos;Feminino;Superior completo;NORTE;Inapto;#NULO#;1;PA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;55 a 59 anos;Feminino;Superior incompleto;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;55 a 59 anos;Masculino;Ensino Fundamental completo;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-12-06 18:31:05
2022;Deputado Federal;Preta;Indeferido;55 a 59 anos;Masculino;Ensino Fundamental incompleto;NORDESTE;Inapto;#NULO#;1;MA;1,0;0,0;0,0;0,0;0,0;1,0;2023-12-06 18:31:05
